timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775138466531,43,查看购物车,301,Moved Permanently,Thread Group 1-10,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,43,0,0
1775138465693,904,注册新用户,200,OK,Thread Group 1-12,text,true,,27271,441,20,20,https://demo.opencart.cn/index.php?route=account/register,903,0,0
1775138466562,38,查看购物车,301,Moved Permanently,Thread Group 1-6,text,true,,436,177,20,20,http://demo.opencart.cn/index.php?route=product/manufacturer,38,0,0
1775138465848,778,查看品牌列表,200,OK,Thread Group 1-1,text,true,,23837,214,20,20,https://demo.opencart.cn/index.php?route=product/manufacturer,777,0,0
1775138465519,1128,搜索商品,200,OK,Thread Group 1-13,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1090,0,0
1775138465716,943,查看品牌列表,200,OK,Thread Group 1-15,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,904,0,0
1775138466659,42,加入购物车,301,Moved Permanently,Thread Group 1-15,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138466702,43,查看购物车,301,Moved Permanently,Thread Group 1-15,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,43,0,0
1775138465952,797,查看品牌列表,200,OK,Thread Group 1-14,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,796,0,0
1775138466749,43,加入购物车,301,Moved Permanently,Thread Group 1-14,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,43,0,0
1775138466195,605,查看品牌列表,200,OK,Thread Group 1-20,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,605,0,0
1775138466792,44,查看购物车,301,Moved Permanently,Thread Group 1-14,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,44,0,0
1775138466801,43,加入购物车,301,Moved Permanently,Thread Group 1-20,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,43,0,0
1775138466237,613,查看品牌列表,200,OK,Thread Group 1-7,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,572,0,0
1775138466844,44,查看购物车,301,Moved Permanently,Thread Group 1-20,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,44,0,0
1775138466850,42,加入购物车,301,Moved Permanently,Thread Group 1-7,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138466908,43,查看购物车,301,Moved Permanently,Thread Group 1-7,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,43,0,0
1775138466199,820,查看特价商品,200,OK,Thread Group 1-4,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,818,0,0
1775138466165,918,查看特价商品,200,OK,Thread Group 1-11,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,918,0,0
1775138466227,900,查看特价商品,200,OK,Thread Group 1-2,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,899,0,0
1775138466648,503,注册新用户,200,OK,Thread Group 1-13,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,465,0,0
1775138466053,1118,查看特价商品,200,OK,Thread Group 1-8,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,1079,0,0
1775138466402,810,查看特价商品,200,OK,Thread Group 1-9,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,732,0,0
1775138466238,975,查看品牌列表,200,OK,Thread Group 1-16,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,935,0,0
1775138465967,1250,搜索商品,200,OK,Thread Group 1-18,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1178,0,0
1775138467214,40,加入购物车,301,Moved Permanently,Thread Group 1-16,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,40,0,0
1775138466053,1207,搜索商品,200,OK,Thread Group 1-17,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1168,0,0
1775138467254,40,查看购物车,301,Moved Permanently,Thread Group 1-16,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,40,0,0
1775138466231,1091,查看特价商品,200,OK,Thread Group 1-19,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,1053,0,0
1775138466478,1041,查看品牌列表,200,OK,Thread Group 1-3,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,1041,0,0
1775138467519,41,加入购物车,301,Moved Permanently,Thread Group 1-3,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,41,0,0
1775138466746,816,搜索商品,200,OK,Thread Group 1-15,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,775,0,0
1775138466597,979,查看特价商品,200,OK,Thread Group 1-12,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,979,0,0
1775138467560,37,查看购物车,301,Moved Permanently,Thread Group 1-3,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,37,0,0
1775138466475,1184,搜索商品,200,OK,Thread Group 1-5,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1141,0,0
1775138466888,868,搜索商品,200,OK,Thread Group 1-20,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,864,0,0
1775138466574,1184,搜索商品,200,OK,Thread Group 1-10,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1140,0,0
1775138466600,1197,搜索商品,200,OK,Thread Group 1-6,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1196,0,0
1775138466836,990,搜索商品,200,OK,Thread Group 1-14,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,990,0,0
1775138467019,837,查看品牌列表,200,OK,Thread Group 1-4,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,837,0,0
1775138467857,38,加入购物车,301,Moved Permanently,Thread Group 1-4,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,38,0,0
1775138467127,780,查看品牌列表,200,OK,Thread Group 1-2,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,780,0,0
1775138467895,40,查看购物车,301,Moved Permanently,Thread Group 1-4,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,40,0,0
1775138467084,855,查看品牌列表,200,OK,Thread Group 1-11,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,855,0,0
1775138467907,41,加入购物车,301,Moved Permanently,Thread Group 1-2,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,41,0,0
1775138467939,38,加入购物车,301,Moved Permanently,Thread Group 1-11,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,38,0,0
1775138467948,43,查看购物车,301,Moved Permanently,Thread Group 1-2,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,43,0,0
1775138466951,1056,搜索商品,200,OK,Thread Group 1-7,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1015,0,0
1775138467978,38,查看购物车,301,Moved Permanently,Thread Group 1-11,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,38,0,0
1775138467213,815,查看品牌列表,200,OK,Thread Group 1-9,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,815,0,0
1775138467217,832,注册新用户,200,OK,Thread Group 1-18,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,831,0,0
1775138467172,897,查看品牌列表,200,OK,Thread Group 1-8,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,859,0,0
1775138468028,43,加入购物车,301,Moved Permanently,Thread Group 1-9,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,43,0,0
1775138467152,922,查看特价商品,200,OK,Thread Group 1-13,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,883,0,0
1775138468070,40,加入购物车,301,Moved Permanently,Thread Group 1-8,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,40,0,0
1775138468071,41,查看购物车,301,Moved Permanently,Thread Group 1-9,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,41,0,0
1775138467260,875,注册新用户,200,OK,Thread Group 1-17,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,875,0,0
1775138468111,39,查看购物车,301,Moved Permanently,Thread Group 1-8,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,39,0,0
1775138467322,884,查看品牌列表,200,OK,Thread Group 1-19,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,848,0,0
1775138468207,42,加入购物车,301,Moved Permanently,Thread Group 1-19,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138468249,43,查看购物车,301,Moved Permanently,Thread Group 1-19,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,43,0,0
1775138467295,1031,搜索商品,200,OK,Thread Group 1-16,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,988,0,0
1775138467576,847,查看品牌列表,200,OK,Thread Group 1-12,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,846,0,0
1775138468424,43,加入购物车,301,Moved Permanently,Thread Group 1-12,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,43,0,0
1775138467562,931,注册新用户,200,OK,Thread Group 1-15,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,893,0,0
1775138468467,42,查看购物车,301,Moved Permanently,Thread Group 1-12,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138467597,964,搜索商品,200,OK,Thread Group 1-3,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,963,0,0
1775138467660,911,注册新用户,200,OK,Thread Group 1-5,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,870,0,0
1775138467797,786,注册新用户,200,OK,Thread Group 1-6,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,786,0,0
1775138467758,868,注册新用户,200,OK,Thread Group 1-10,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,830,0,0
1775138467757,926,注册新用户,200,OK,Thread Group 1-20,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,925,0,0
1775138468074,625,查看品牌列表,200,OK,Thread Group 1-13,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,624,0,0
1775138467935,766,搜索商品,200,OK,Thread Group 1-4,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,765,0,0
1775138468699,44,加入购物车,301,Moved Permanently,Thread Group 1-13,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,44,0,0
1775138468743,42,查看购物车,301,Moved Permanently,Thread Group 1-13,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138467827,963,注册新用户,200,OK,Thread Group 1-14,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,963,0,0
1775138468584,329,查看特价商品,200,OK,Thread Group 1-6,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,329,0,0
1775138468049,978,查看特价商品,200,OK,Thread Group 1-18,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,978,0,0
1775138468008,1046,注册新用户,200,OK,Thread Group 1-7,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,1006,0,0
1775138468150,946,搜索商品,200,OK,Thread Group 1-8,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,907,0,0
1775138468135,1004,查看特价商品,200,OK,Thread Group 1-17,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,1004,0,0
1775138467991,1154,搜索商品,200,OK,Thread Group 1-2,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1117,0,0
1775138468327,830,注册新用户,200,OK,Thread Group 1-16,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,789,0,0
1775138468017,1158,搜索商品,200,OK,Thread Group 1-11,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1108,0,0
1775138468113,1136,搜索商品,200,OK,Thread Group 1-9,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1098,0,0
1775138468683,693,查看特价商品,200,OK,Thread Group 1-20,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,693,0,0
1775138468294,1123,搜索商品,200,OK,Thread Group 1-19,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1086,0,0
1775138468561,907,注册新用户,200,OK,Thread Group 1-3,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,906,0,0
1775138468493,1087,查看特价商品,200,OK,Thread Group 1-15,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,1050,0,0
1775138468627,963,查看特价商品,200,OK,Thread Group 1-10,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,927,0,0
1775138468702,899,注册新用户,200,OK,Thread Group 1-4,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,899,0,0
1775138468510,1209,搜索商品,200,OK,Thread Group 1-12,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1169,0,0
1775138468914,828,查看品牌列表,200,OK,Thread Group 1-6,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,828,0,0
1775138468571,1182,查看特价商品,200,OK,Thread Group 1-5,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,1141,0,0
1775138469742,38,加入购物车,301,Moved Permanently,Thread Group 1-6,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,38,0,0
1775138469780,39,查看购物车,301,Moved Permanently,Thread Group 1-6,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,39,0,0
1775138468791,1036,查看特价商品,200,OK,Thread Group 1-14,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,1036,0,0
1775138468786,1103,搜索商品,200,OK,Thread Group 1-13,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1059,0,0
1775138469054,909,查看特价商品,200,OK,Thread Group 1-7,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,865,0,0
1775138469028,1004,查看品牌列表,200,OK,Thread Group 1-18,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,1004,0,0
1775138470033,42,加入购物车,301,Moved Permanently,Thread Group 1-18,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138470075,43,查看购物车,301,Moved Permanently,Thread Group 1-18,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,43,0,0
1775138469250,889,注册新用户,200,OK,Thread Group 1-9,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,888,0,0
1775138469139,1009,查看品牌列表,200,OK,Thread Group 1-17,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,1007,0,0
1775138469096,1056,注册新用户,200,OK,Thread Group 1-8,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,1016,0,0
1775138470149,40,加入购物车,301,Moved Permanently,Thread Group 1-17,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,40,0,0
1775138469158,1034,查看特价商品,200,OK,Thread Group 1-16,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,993,0,0
1775138469176,1017,注册新用户,200,OK,Thread Group 1-11,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,1016,0,0
1775138469376,838,查看品牌列表,200,OK,Thread Group 1-20,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,838,0,0
1775138469145,1079,注册新用户,200,OK,Thread Group 1-2,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,1079,0,0
1775138470189,41,查看购物车,301,Moved Permanently,Thread Group 1-17,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,41,0,0
1775138470215,42,加入购物车,301,Moved Permanently,Thread Group 1-20,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138470257,44,查看购物车,301,Moved Permanently,Thread Group 1-20,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,44,0,0
1775138469468,861,查看特价商品,200,OK,Thread Group 1-3,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,860,0,0
1775138469417,919,注册新用户,200,OK,Thread Group 1-19,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,919,0,0
1775138469580,838,查看品牌列表,200,OK,Thread Group 1-15,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,838,0,0
1775138469591,833,查看品牌列表,200,OK,Thread Group 1-10,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,832,0,0
1775138470424,41,加入购物车,301,Moved Permanently,Thread Group 1-10,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,41,0,0
1775138469753,708,查看品牌列表,200,OK,Thread Group 1-5,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,707,0,0
1775138470419,42,加入购物车,301,Moved Permanently,Thread Group 1-15,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138469602,904,查看特价商品,200,OK,Thread Group 1-4,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,903,0,0
1775138470476,40,加入购物车,301,Moved Permanently,Thread Group 1-5,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,40,0,0
1775138470476,41,查看购物车,301,Moved Permanently,Thread Group 1-10,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,41,0,0
1775138470477,40,查看购物车,301,Moved Permanently,Thread Group 1-15,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,40,0,0
1775138470516,43,查看购物车,301,Moved Permanently,Thread Group 1-5,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,43,0,0
1775138469964,696,查看品牌列表,200,OK,Thread Group 1-7,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,696,0,0
1775138469720,963,注册新用户,200,OK,Thread Group 1-12,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,962,0,0
1775138470660,44,加入购物车,301,Moved Permanently,Thread Group 1-7,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,44,0,0
1775138470704,44,查看购物车,301,Moved Permanently,Thread Group 1-7,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,44,0,0
1775138469819,937,搜索商品,200,OK,Thread Group 1-6,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,936,0,0
1775138469827,930,查看品牌列表,200,OK,Thread Group 1-14,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,930,0,0
1775138469889,890,注册新用户,200,OK,Thread Group 1-13,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,889,0,0
1775138470757,43,加入购物车,301,Moved Permanently,Thread Group 1-14,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,43,0,0
1775138470800,45,查看购物车,301,Moved Permanently,Thread Group 1-14,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,45,0,0
1775138470193,689,查看品牌列表,200,OK,Thread Group 1-16,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,689,0,0
1775138470152,735,查看特价商品,200,OK,Thread Group 1-8,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,697,0,0
1775138470193,697,查看特价商品,200,OK,Thread Group 1-11,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,697,0,0
1775138470882,42,加入购物车,301,Moved Permanently,Thread Group 1-16,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,41,0,0
1775138470924,41,查看购物车,301,Moved Permanently,Thread Group 1-16,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,41,0,0
1775138470225,761,查看特价商品,200,OK,Thread Group 1-2,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,760,0,0
1775138470329,790,查看品牌列表,200,OK,Thread Group 1-3,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,790,0,0
1775138471120,37,加入购物车,301,Moved Permanently,Thread Group 1-3,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,37,0,0
1775138470119,1075,搜索商品,200,OK,Thread Group 1-18,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1032,0,0
1775138471158,39,查看购物车,301,Moved Permanently,Thread Group 1-3,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,39,0,0
1775138470139,1063,查看特价商品,200,OK,Thread Group 1-9,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,1023,0,0
1775138470230,973,搜索商品,200,OK,Thread Group 1-17,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,932,0,0
1775138470337,1000,查看特价商品,200,OK,Thread Group 1-19,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,964,0,0
1775138470779,652,查看特价商品,200,OK,Thread Group 1-13,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,614,0,0
1775138470507,959,查看品牌列表,200,OK,Thread Group 1-4,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,959,0,0
1775138470301,1178,搜索商品,200,OK,Thread Group 1-20,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1177,0,0
1775138471466,39,加入购物车,301,Moved Permanently,Thread Group 1-4,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,39,0,0
1775138471505,39,查看购物车,301,Moved Permanently,Thread Group 1-4,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,39,0,0
1775138470756,805,注册新用户,200,OK,Thread Group 1-6,text,true,,27271,441,19,19,https://demo.opencart.cn/index.php?route=account/register,804,0,0
1775138470891,703,查看品牌列表,200,OK,Thread Group 1-11,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,703,0,0
1775138470518,1078,搜索商品,200,OK,Thread Group 1-15,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1039,0,0
1775138471594,40,加入购物车,301,Moved Permanently,Thread Group 1-11,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,40,0,0
1775138470683,974,查看特价商品,200,OK,Thread Group 1-12,text,true,,29244,209,19,19,https://demo.opencart.cn/index.php?route=product/special,973,0,0
1775138471634,41,查看购物车,301,Moved Permanently,Thread Group 1-11,text,true,,436,177,19,19,http://demo.opencart.cn/index.php?route=product/manufacturer,41,0,0
1775138470518,1197,搜索商品,200,OK,Thread Group 1-10,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1157,0,0
1775138470560,1211,搜索商品,200,OK,Thread Group 1-5,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1168,0,0
1775138470887,943,查看品牌列表,200,OK,Thread Group 1-8,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,943,0,0
1775138470845,1002,搜索商品,200,OK,Thread Group 1-14,text,true,,39716,219,19,19,https://demo.opencart.cn/index.php?route=product/search&search=mac,1002,0,0
1775138471831,40,加入购物车,301,Moved Permanently,Thread Group 1-8,text,true,,442,292,19,19,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,40,0,0
1775138471012,865,查看品牌列表,200,OK,Thread Group 1-2,text,true,,23837,214,19,19,https://demo.opencart.cn/index.php?route=product/manufacturer,865,0,0
1775138470749,1143,搜索商品,200,OK,Thread Group 1-7,text,true,,39716,219,18,18,https://demo.opencart.cn/index.php?route=product/search&search=mac,1101,0,0
1775138471871,40,查看购物车,301,Moved Permanently,Thread Group 1-8,text,true,,436,177,18,18,http://demo.opencart.cn/index.php?route=product/manufacturer,40,0,0
1775138470966,1022,搜索商品,200,OK,Thread Group 1-16,text,true,,39716,219,18,18,https://demo.opencart.cn/index.php?route=product/search&search=mac,980,0,0
1775138471195,847,注册新用户,200,OK,Thread Group 1-18,text,true,,27271,441,18,18,https://demo.opencart.cn/index.php?route=account/register,845,0,0
1775138471203,855,查看品牌列表,200,OK,Thread Group 1-9,text,true,,23837,214,18,18,https://demo.opencart.cn/index.php?route=product/manufacturer,855,0,0
1775138471203,886,注册新用户,200,OK,Thread Group 1-17,text,true,,27271,441,18,18,https://demo.opencart.cn/index.php?route=account/register,883,0,0
1775138472059,41,加入购物车,301,Moved Permanently,Thread Group 1-9,text,true,,442,292,18,18,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,41,0,0
1775138472100,42,查看购物车,301,Moved Permanently,Thread Group 1-9,text,true,,436,177,18,18,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138471197,984,搜索商品,200,OK,Thread Group 1-3,text,true,,39716,219,18,18,https://demo.opencart.cn/index.php?route=product/search&search=mac,982,0,0
1775138471338,862,查看品牌列表,200,OK,Thread Group 1-19,text,true,,23837,214,18,18,https://demo.opencart.cn/index.php?route=product/manufacturer,862,0,0
1775138472201,42,加入购物车,301,Moved Permanently,Thread Group 1-19,text,true,,442,292,18,18,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,42,0,0
1775138471432,816,查看品牌列表,200,OK,Thread Group 1-13,text,true,,23837,214,18,18,https://demo.opencart.cn/index.php?route=product/manufacturer,815,0,0
1775138472244,42,查看购物车,301,Moved Permanently,Thread Group 1-19,text,true,,436,177,18,18,http://demo.opencart.cn/index.php?route=product/manufacturer,42,0,0
1775138472248,41,加入购物车,301,Moved Permanently,Thread Group 1-13,text,true,,442,292,18,18,http://demo.opencart.cn/Path:%20/index.php?route=checkout/cart/add,41,0,0
1775138472290,39,查看购物车,301,Moved Permanently,Thread Group 1-13,text,true,,436,177,18,18,http://demo.opencart.cn/index.php?route=product/manufacturer,39,0,0
